state,district,year,irrigation_type,source,area_hectares
Telangana,Karimnagar,2016,gross,well_total,15905.0
Telangana,Khammam,2016,gross,well_total,10549.0
Telangana,Komaram Bheem Asifabad,2016,gross,well_total,7185.0
Telangana,Mahabubabad,2016,gross,well_total,46207.0
Telangana,Mancherial,2016,gross,well_total,6968.0
Telangana,Medak,2016,gross,well_total,55321.0
Telangana,Medchal,2016,gross,well_total,9802.0
Telangana,Nagarkurnool,2016,gross,well_total,17068.0
Telangana,Nalgonda,2016,gross,well_total,37635.0
Telangana,Nirmal,2016,gross,well_total,792.0
Telangana,Nizamabad,2016,gross,well_total,144528.0
Telangana,Peddapalli,2016,gross,well_total,58798.0
Telangana,Rajanna,2016,gross,well_total,45941.0
Telangana,Rangareddi,2016,gross,well_total,48749.0
Telangana,Sangareddy,2016,gross,well_total,44807.0
Telangana,Siddipet,2016,gross,well_total,76340.0
Telangana,Suryapet,2016,gross,well_total,1202.0
Telangana,Vikarabad,2016,gross,well_total,33474.0
Telangana,Wanaparthy,2016,gross,well_total,6347.0
Telangana,Warangal,2016,gross,well_total,92589.0
Telangana,Warangal Urban,2016,gross,well_total,32880.0
Telangana,Yadadri,2016,gross,well_total,79747.0
Tripura,Dhalai,2016,gross,well_total,391.0
Tripura,Gomati,2016,gross,well_total,29.0
Tripura,Khowai,2016,gross,well_total,2695.0
Tripura,North Tripura,2016,gross,well_total,473.0
Tripura,Sepahijala,2016,gross,well_total,3426.0
Tripura,South Tripura,2016,gross,well_total,2602.0
Tripura,Unakoti,2016,gross,well_total,212.0
Tripura,West Tripura,2016,gross,well_total,4931.0
Uttar Pradesh,Agra,2016,gross,well_total,263648.0
Uttar Pradesh,Aligarh,2016,gross,well_total,455809.0
Uttar Pradesh,Allahabad,2016,gross,well_total,251608.0
Uttar Pradesh,Ambedkar Nagar,2016,gross,well_total,256524.0
Uttar Pradesh,Amethi,2016,gross,well_total,117176.0
Uttar Pradesh,Amroha,2016,gross,well_total,244553.0
Uttar Pradesh,Auraiya,2016,gross,well_total,125798.0
Uttar Pradesh,Azamgarh,2016,gross,well_total,429108.0
Uttar Pradesh,Baghpat,2016,gross,well_total,170648.0
Uttar Pradesh,Bahraich,2016,gross,well_total,277357.0
Uttar Pradesh,Ballia,2016,gross,well_total,251703.0
Uttar Pradesh,Balrampur,2016,gross,well_total,149411.0
Uttar Pradesh,Banda,2016,gross,well_total,150583.0
Uttar Pradesh,Barabanki,2016,gross,well_total,379689.0
Uttar Pradesh,Bareilly,2016,gross,well_total,472147.0
Uttar Pradesh,Basti,2016,gross,well_total,323209.0
Uttar Pradesh,Bijnor,2016,gross,well_total,390499.0
Uttar Pradesh,Budaun,2016,gross,well_total,428211.0
Uttar Pradesh,Bulandshahr,2016,gross,well_total,494283.0
Uttar Pradesh,Chandauli,2016,gross,well_total,19135.0
Uttar Pradesh,Chitrakoot,2016,gross,well_total,84525.0
Uttar Pradesh,Deoria,2016,gross,well_total,280674.0
Uttar Pradesh,Etah,2016,gross,well_total,281342.0
Uttar Pradesh,Etawah,2016,gross,well_total,92517.0
Uttar Pradesh,Faizabad,2016,gross,well_total,240901.0
Uttar Pradesh,Farrukhabad,2016,gross,well_total,212702.0
Uttar Pradesh,Fatehpur,2016,gross,well_total,257633.0
Uttar Pradesh,Firozabad,2016,gross,well_total,207343.0
Uttar Pradesh,Gautam Buddha Nagar,2016,gross,well_total,77938.0
Uttar Pradesh,Ghaziabad,2016,gross,well_total,71155.0
Uttar Pradesh,Ghazipur,2016,gross,well_total,310704.0
Uttar Pradesh,Gonda,2016,gross,well_total,389556.0
Uttar Pradesh,Gorakhpur,2016,gross,well_total,280204.0
Uttar Pradesh,Hamirpur,2016,gross,well_total,155077.0
Uttar Pradesh,Hapur,2016,gross,well_total,131863.0
Uttar Pradesh,Hardoi,2016,gross,well_total,493128.0
Uttar Pradesh,Hathras,2016,gross,well_total,209951.0
Uttar Pradesh,Jalaun,2016,gross,well_total,126182.0
Uttar Pradesh,Jaunpur,2016,gross,well_total,309365.0
Uttar Pradesh,Jhansi,2016,gross,well_total,125661.0
Uttar Pradesh,Kannauj,2016,gross,well_total,225896.0
Uttar Pradesh,Kanpur Dehat,2016,gross,well_total,158431.0
Uttar Pradesh,Kanpur Nagar,2016,gross,well_total,146547.0
Uttar Pradesh,Kasganj,2016,gross,well_total,206927.0
Uttar Pradesh,Kaushambi,2016,gross,well_total,133625.0
Uttar Pradesh,Kheri,2016,gross,well_total,622776.0
Uttar Pradesh,Kushi Nagar,2016,gross,well_total,230514.0
Uttar Pradesh,Lalitpur,2016,gross,well_total,140855.0
Uttar Pradesh,Lucknow,2016,gross,well_total,150765.0
Uttar Pradesh,Maharajganj,2016,gross,well_total,160960.0
Uttar Pradesh,Mahoba,2016,gross,well_total,60573.0
Uttar Pradesh,Mainpuri,2016,gross,well_total,233811.0
Uttar Pradesh,Mathura,2016,gross,well_total,190520.0
Uttar Pradesh,Mau,2016,gross,well_total,181025.0
Uttar Pradesh,Meerut,2016,gross,well_total,260897.0
Uttar Pradesh,Mirzapur,2016,gross,well_total,83127.0
Uttar Pradesh,Moradabad,2016,gross,well_total,289222.0
Uttar Pradesh,Muzaffarnagar,2016,gross,well_total,242140.0
Uttar Pradesh,Pilibhit,2016,gross,well_total,355503.0
Uttar Pradesh,Pratapgarh,2016,gross,well_total,225594.0
Uttar Pradesh,Rae Bareli,2016,gross,well_total,183592.0
Uttar Pradesh,Rampur,2016,gross,well_total,340017.0
Uttar Pradesh,Saharanpur,2016,gross,well_total,367314.0
Uttar Pradesh,Sambhal,2016,gross,well_total,259688.0
Uttar Pradesh,Sant Kabeer Nagar,2016,gross,well_total,104786.0
Uttar Pradesh,Sant Ravidas Nagar,2016,gross,well_total,67674.0
Uttar Pradesh,Shahjahanpur,2016,gross,well_total,553450.0
Uttar Pradesh,Shamli,2016,gross,well_total,162803.0
Uttar Pradesh,Shravasti,2016,gross,well_total,90751.0
Uttar Pradesh,Siddharth Nagar,2016,gross,well_total,187156.0
Uttar Pradesh,Sitapur,2016,gross,well_total,573378.0
Uttar Pradesh,Sonbhadra,2016,gross,well_total,17167.0
Uttar Pradesh,Sultanpur,2016,gross,well_total,205832.0
Uttar Pradesh,Unnao,2016,gross,well_total,314028.0
Uttar Pradesh,Varanasi,2016,gross,well_total,126065.0
Uttarakhand,Almora,2016,gross,well_total,0.0
Uttarakhand,Bageshwar,2016,gross,well_total,0.0
Uttarakhand,Chamoli,2016,gross,well_total,0.0
Uttarakhand,Champawat,2016,gross,well_total,2234.0
Uttarakhand,Dehradun,2016,gross,well_total,7080.0
Uttarakhand,Haridwar,2016,gross,well_total,134226.0
Uttarakhand,Nainital,2016,gross,well_total,13323.0
Uttarakhand,Pauri Garhwal,2016,gross,well_total,1381.0
Uttarakhand,Pithoragarh,2016,gross,well_total,0.0
Uttarakhand,Rudra Prayag,2016,gross,well_total,0.0
Uttarakhand,Tehri Garhwal,2016,gross,well_total,0.0
Uttarakhand,Udam Singh Nagar,2016,gross,well_total,234430.0
Uttarakhand,Uttar Kashi,2016,gross,well_total,0.0
Andhra Pradesh,Anantapur,2016,gross,other_source,993.0
Andhra Pradesh,Chittoor,2016,gross,other_source,0.0
Andhra Pradesh,East Godavari,2016,gross,other_source,7883.0
Andhra Pradesh,Guntur,2016,gross,other_source,18225.0
Andhra Pradesh,Kadapa,2016,gross,other_source,1382.0
Andhra Pradesh,Krishna,2016,gross,other_source,10606.0
Andhra Pradesh,Kurnool,2016,gross,other_source,22626.0
Andhra Pradesh,Mahbubnagar,2016,gross,other_source,2033.0
Andhra Pradesh,Prakasam,2016,gross,other_source,3235.0
Andhra Pradesh,Spsr Nellore,2016,gross,other_source,1614.0
Andhra Pradesh,Srikakulam,2016,gross,other_source,5443.0
Andhra Pradesh,Visakhapatanam,2016,gross,other_source,26752.0
Andhra Pradesh,Vizianagaram,2016,gross,other_source,2521.0
Andhra Pradesh,West Godavari,2016,gross,other_source,12601.0
Arunachal Pradesh,Anjaw,2016,gross,other_source,1612.0
Arunachal Pradesh,Changlang,2016,gross,other_source,5520.0
Arunachal Pradesh,Dibang Valley,2016,gross,other_source,160.0
Arunachal Pradesh,East Kameng,2016,gross,other_source,1607.0
Arunachal Pradesh,East Siang,2016,gross,other_source,5554.0
Arunachal Pradesh,Kra Daadi,2016,gross,other_source,85.0
Arunachal Pradesh,Kurung Kumey,2016,gross,other_source,103.0
Arunachal Pradesh,Lohit,2016,gross,other_source,1692.0
Arunachal Pradesh,Longding,2016,gross,other_source,1043.0
Arunachal Pradesh,Lower Dibang Valley,2016,gross,other_source,4472.0
Arunachal Pradesh,Lower Subansiri,2016,gross,other_source,5229.0
Arunachal Pradesh,Namsai,2016,gross,other_source,2537.0
Arunachal Pradesh,Papum Pare,2016,gross,other_source,4756.0
Arunachal Pradesh,Siang,2016,gross,other_source,5255.0
Arunachal Pradesh,Tawang,2016,gross,other_source,687.0
Arunachal Pradesh,Tirap,2016,gross,other_source,864.0
Arunachal Pradesh,Upper Siang,2016,gross,other_source,2146.0
Arunachal Pradesh,Upper Subansiri,2016,gross,other_source,3473.0
Arunachal Pradesh,West Kameng,2016,gross,other_source,509.0
Arunachal Pradesh,West Siang,2016,gross,other_source,8696.0
Assam,Baksa,2016,gross,other_source,0.0
Assam,Barpeta,2016,gross,other_source,62459.0
Assam,Bongaigaon,2016,gross,other_source,18019.0
Assam,Cachar,2016,gross,other_source,3913.0
Assam,Chirang,2016,gross,other_source,0.0
Assam,Darrang,2016,gross,other_source,177.0
Assam,Dhemaji,2016,gross,other_source,277.0
Assam,Dhubri,2016,gross,other_source,7152.0
Assam,Dibrugarh,2016,gross,other_source,3292.0
Assam,Dima Hasao,2016,gross,other_source,0.0
Assam,Goalpara,2016,gross,other_source,818.0
Assam,Golaghat,2016,gross,other_source,0.0
Assam,Hailakandi,2016,gross,other_source,0.0
Assam,Jorhat,2016,gross,other_source,436.0
Assam,Kamrup,2016,gross,other_source,4672.0
Assam,Kamrup Metro,2016,gross,other_source,1258.0
Assam,Karbi Anglong,2016,gross,other_source,27112.0
Assam,Karimganj,2016,gross,other_source,0.0
Assam,Kokrajhar,2016,gross,other_source,7478.0
Assam,Lakhimpur,2016,gross,other_source,26748.0
Assam,Marigaon,2016,gross,other_source,2868.0
Assam,Nagaon,2016,gross,other_source,14634.0
Assam,Nalbari,2016,gross,other_source,649.0
Assam,Sivasagar,2016,gross,other_source,30761.0
Assam,Sonitpur,2016,gross,other_source,15520.0
Assam,Tinsukia,2016,gross,other_source,0.0
Assam,Udalguri,2016,gross,other_source,160.0
Bihar,Araria,2016,gross,other_source,156.0
Bihar,Arwal,2016,gross,other_source,1739.0
Bihar,Aurangabad,2016,gross,other_source,46633.0
Bihar,Banka,2016,gross,other_source,846.0
Bihar,Begusarai,2016,gross,other_source,259.0
Bihar,Bhagalpur,2016,gross,other_source,846.0
Bihar,Bhojpur,2016,gross,other_source,4987.0
Bihar,Buxar,2016,gross,other_source,11453.0
Bihar,Darbhanga,2016,gross,other_source,11284.0
Bihar,Gaya,2016,gross,other_source,2034.0
Bihar,Gopalganj,2016,gross,other_source,255.0
Bihar,Jamui,2016,gross,other_source,0.0
Bihar,Jehanabad,2016,gross,other_source,610.0
Bihar,Kaimur (Bhabua),2016,gross,other_source,14981.0
Bihar,Katihar,2016,gross,other_source,1767.0
Bihar,Khagaria,2016,gross,other_source,95.0
Bihar,Kishanganj,2016,gross,other_source,242.0
Bihar,Lakhisarai,2016,gross,other_source,171.0
Bihar,Madhepura,2016,gross,other_source,291.0
Bihar,Madhubani,2016,gross,other_source,530.0
Bihar,Munger,2016,gross,other_source,248.0
Bihar,Muzaffarpur,2016,gross,other_source,5722.0
Bihar,Nalanda,2016,gross,other_source,5170.0
Bihar,Nawada,2016,gross,other_source,4709.0
Bihar,Pashchim Champaran,2016,gross,other_source,1110.0
Bihar,Patna,2016,gross,other_source,1433.0
Bihar,Purbi Champaran,2016,gross,other_source,5692.0
Bihar,Purnia,2016,gross,other_source,3951.0
Bihar,Rohtas,2016,gross,other_source,39005.0
Bihar,Saharsa,2016,gross,other_source,4131.0
Bihar,Samastipur,2016,gross,other_source,1155.0
Bihar,Saran,2016,gross,other_source,453.0
Bihar,Sheikhpura,2016,gross,other_source,125.0
Bihar,Sheohar,2016,gross,other_source,0.0
Bihar,Sitamarhi,2016,gross,other_source,2061.0
Bihar,Siwan,2016,gross,other_source,2497.0
Bihar,Supaul,2016,gross,other_source,4396.0
Bihar,Vaishali,2016,gross,other_source,9520.0
Chhattisgarh,Balod,2016,gross,other_source,332.0
Chhattisgarh,Baloda Bazar,2016,gross,other_source,4516.0
Chhattisgarh,Balrampur,2016,gross,other_source,9435.0
Chhattisgarh,Bastar,2016,gross,other_source,2561.0
Chhattisgarh,Bemetara,2016,gross,other_source,1331.0
Chhattisgarh,Bijapur,2016,gross,other_source,186.0
Chhattisgarh,Bilaspur,2016,gross,other_source,10.0
Chhattisgarh,Dantewada,2016,gross,other_source,25.0
Chhattisgarh,Dhamtari,2016,gross,other_source,2146.0
Chhattisgarh,Durg,2016,gross,other_source,4991.0
Chhattisgarh,Gariyaband,2016,gross,other_source,2535.0
Chhattisgarh,Janjgir-Champa,2016,gross,other_source,3077.0
Chhattisgarh,Jashpur,2016,gross,other_source,3747.0
Chhattisgarh,Kabirdham,2016,gross,other_source,1784.0
Chhattisgarh,Kanker,2016,gross,other_source,0.0
Chhattisgarh,Kondagaon,2016,gross,other_source,2162.0
Chhattisgarh,Korba,2016,gross,other_source,1895.0
Chhattisgarh,Korea,2016,gross,other_source,2079.0
Chhattisgarh,Mahasamund,2016,gross,other_source,4917.0
Chhattisgarh,Mungeli,2016,gross,other_source,37.0
Chhattisgarh,Narayanpur,2016,gross,other_source,104.0
Chhattisgarh,Raigarh,2016,gross,other_source,7686.0
Chhattisgarh,Raipur,2016,gross,other_source,2779.0
Chhattisgarh,Rajnandgaon,2016,gross,other_source,3948.0
Chhattisgarh,Sukma,2016,gross,other_source,311.0
Chhattisgarh,Surajpur,2016,gross,other_source,12846.0
Chhattisgarh,Surguja,2016,gross,other_source,8407.0
Goa,North Goa,2016,gross,other_source,633.0
Goa,South Goa,2016,gross,other_source,1220.0
Gujarat,Ahmadabad,2016,gross,other_source,77436.0
Gujarat,Amreli,2016,gross,other_source,12629.0
Gujarat,Anand,2016,gross,other_source,48553.0
Gujarat,Aravalli,2016,gross,other_source,5028.0
Gujarat,Banas Kantha,2016,gross,other_source,0.0
Gujarat,Bharuch,2016,gross,other_source,5077.0
Gujarat,Bhavnagar,2016,gross,other_source,6479.0
Gujarat,Botad,2016,gross,other_source,1803.0
Gujarat,Chhotaudepur,2016,gross,other_source,17852.0
Gujarat,Dang,2016,gross,other_source,10803.0
Gujarat,Devbhumi Dwarka,2016,gross,other_source,50.0
Gujarat,Dohad,2016,gross,other_source,22648.0
Gujarat,Gandhinagar,2016,gross,other_source,0.0
Gujarat,Gir Somnath,2016,gross,other_source,6694.0
Gujarat,Jamnagar,2016,gross,other_source,52243.0
Gujarat,Junagadh,2016,gross,other_source,62215.0
Gujarat,Kachchh,2016,gross,other_source,33369.0
Gujarat,Kheda,2016,gross,other_source,6410.0
Gujarat,Mahesana,2016,gross,other_source,9571.0
Gujarat,Mahisagar,2016,gross,other_source,15946.0
Gujarat,Morbi,2016,gross,other_source,8293.0
Gujarat,Narmada,2016,gross,other_source,4288.0
Gujarat,Navsari,2016,gross,other_source,14871.0
Gujarat,Panch Mahals,2016,gross,other_source,2371.0
Gujarat,Patan,2016,gross,other_source,29355.0
Gujarat,Porbandar,2016,gross,other_source,16327.0
Gujarat,Rajkot,2016,gross,other_source,24313.0
Gujarat,Sabar Kantha,2016,gross,other_source,20304.0
Gujarat,Surat,2016,gross,other_source,11993.0
Gujarat,Surendranagar,2016,gross,other_source,30371.0
Gujarat,Tapi,2016,gross,other_source,27423.0
Gujarat,Vadodara,2016,gross,other_source,27353.0
Gujarat,Valsad,2016,gross,other_source,16722.0
Haryana,Ambala,2016,gross,other_source,0.0
Haryana,Bhiwani,2016,gross,other_source,0.0
Haryana,Faridabad,2016,gross,other_source,0.0
Haryana,Fatehabad,2016,gross,other_source,0.0
Haryana,Gurgaon,2016,gross,other_source,0.0
Haryana,Hisar,2016,gross,other_source,0.0
Haryana,Jhajjar,2016,gross,other_source,0.0
Haryana,Jind,2016,gross,other_source,0.0
Haryana,Kaithal,2016,gross,other_source,0.0
Haryana,Karnal,2016,gross,other_source,69.0
Haryana,Kurukshetra,2016,gross,other_source,0.0
Haryana,Mahendragarh,2016,gross,other_source,0.0
Haryana,Mewat,2016,gross,other_source,0.0
Haryana,Palwal,2016,gross,other_source,0.0
Haryana,Panchkula,2016,gross,other_source,0.0
Haryana,Panipat,2016,gross,other_source,0.0
Haryana,Rewari,2016,gross,other_source,0.0
Haryana,Rohtak,2016,gross,other_source,0.0
Haryana,Sirsa,2016,gross,other_source,0.0
Haryana,Sonipat,2016,gross,other_source,0.0
Haryana,Yamunanagar,2016,gross,other_source,0.0
Himachal Pradesh,Bilaspur,2016,gross,other_source,6152.0
Himachal Pradesh,Chamba,2016,gross,other_source,6816.0
Himachal Pradesh,Hamirpur,2016,gross,other_source,3428.0
Himachal Pradesh,Kangra,2016,gross,other_source,74726.0
Himachal Pradesh,Kinnaur,2016,gross,other_source,6505.0
Himachal Pradesh,Kullu,2016,gross,other_source,2843.0
Himachal Pradesh,Lahul And Spiti,2016,gross,other_source,3397.0
Himachal Pradesh,Mandi,2016,gross,other_source,25478.0
Himachal Pradesh,Shimla,2016,gross,other_source,3463.0
Himachal Pradesh,Sirmaur,2016,gross,other_source,16393.0
Himachal Pradesh,Solan,2016,gross,other_source,26146.0
Himachal Pradesh,Una,2016,gross,other_source,0.0
Jammu And Kashmir,Anantnag,2016,gross,other_source,2959.0
Jammu And Kashmir,Badgam,2016,gross,other_source,2719.0
Jammu And Kashmir,Bandipora,2016,gross,other_source,1110.0
Jammu And Kashmir,Baramulla,2016,gross,other_source,0.0
Jammu And Kashmir,Doda,2016,gross,other_source,0.0
Jammu And Kashmir,Ganderbal,2016,gross,other_source,200.0
Jammu And Kashmir,Jammu,2016,gross,other_source,7160.0
Jammu And Kashmir,Kathua,2016,gross,other_source,7297.0
Jammu And Kashmir,Kishtwar,2016,gross,other_source,278.0
Jammu And Kashmir,Kulgam,2016,gross,other_source,3223.0
Jammu And Kashmir,Kupwara,2016,gross,other_source,684.0
Jammu And Kashmir,Poonch,2016,gross,other_source,800.0
Jammu And Kashmir,Pulwama,2016,gross,other_source,0.0
Jammu And Kashmir,Rajauri,2016,gross,other_source,2800.0
Jammu And Kashmir,Ramban,2016,gross,other_source,278.0
Jammu And Kashmir,Reasi,2016,gross,other_source,0.0
Jammu And Kashmir,Samba,2016,gross,other_source,3228.0
Jammu And Kashmir,Shopian,2016,gross,other_source,0.0
Jammu And Kashmir,Srinagar,2016,gross,other_source,754.0
Jammu And Kashmir,Udhampur,2016,gross,other_source,0.0
Jharkhand,Bokaro,2016,gross,other_source,503.0
Jharkhand,Chatra,2016,gross,other_source,2316.0
Jharkhand,Deoghar,2016,gross,other_source,860.0
Jharkhand,Dhanbad,2016,gross,other_source,245.0
Jharkhand,Dumka,2016,gross,other_source,2716.0
Jharkhand,East Singhbum,2016,gross,other_source,547.0
Jharkhand,Garhwa,2016,gross,other_source,12206.0
Jharkhand,Giridih,2016,gross,other_source,4425.0
Jharkhand,Godda,2016,gross,other_source,5566.0
Jharkhand,Gumla,2016,gross,other_source,7397.0
Jharkhand,Hazaribagh,2016,gross,other_source,3338.0
Jharkhand,Jamtara,2016,gross,other_source,1033.0
Jharkhand,Khunti,2016,gross,other_source,1435.0
Jharkhand,Koderma,2016,gross,other_source,604.0
Jharkhand,Latehar,2016,gross,other_source,3580.0
Jharkhand,Lohardaga,2016,gross,other_source,4029.0
Jharkhand,Pakur,2016,gross,other_source,2011.0
Jharkhand,Palamu,2016,gross,other_source,21644.0
Jharkhand,Ramgarh,2016,gross,other_source,296.0
Jharkhand,Ranchi,2016,gross,other_source,9586.0
Jharkhand,Sahebganj,2016,gross,other_source,846.0
Jharkhand,Saraikela Kharsawan,2016,gross,other_source,206.0
Jharkhand,Simdega,2016,gross,other_source,1638.0
Jharkhand,West Singhbhum,2016,gross,other_source,256.0
Karnataka,Bagalkot,2016,gross,other_source,110099.0
Karnataka,Bangalore Rural,2016,gross,other_source,18.0
Karnataka,Belgaum,2016,gross,other_source,122408.0
Karnataka,Bellary,2016,gross,other_source,43945.0
Karnataka,Bengaluru Urban,2016,gross,other_source,0.0
Karnataka,Bidar,2016,gross,other_source,341.0
Karnataka,Bijapur,2016,gross,other_source,5827.0
Karnataka,Chamarajanagar,2016,gross,other_source,0.0
Karnataka,Chikballapur,2016,gross,other_source,0.0
Karnataka,Chikmagalur,2016,gross,other_source,17093.0
Karnataka,Chitradurga,2016,gross,other_source,0.0
Karnataka,Dakshin Kannad,2016,gross,other_source,18411.0
Karnataka,Davangere,2016,gross,other_source,8180.0
Karnataka,Dharwad,2016,gross,other_source,0.0
Karnataka,Gadag,2016,gross,other_source,16912.0
Karnataka,Gulbarga,2016,gross,other_source,17509.0
Karnataka,Hassan,2016,gross,other_source,5332.0
Karnataka,Haveri,2016,gross,other_source,17773.0
Karnataka,Kodagu,2016,gross,other_source,117.0
Karnataka,Kolar,2016,gross,other_source,0.0
Karnataka,Koppal,2016,gross,other_source,152.0
Karnataka,Mandya,2016,gross,other_source,2439.0
Karnataka,Mysore,2016,gross,other_source,215.0
Karnataka,Raichur,2016,gross,other_source,6957.0
Karnataka,Ramanagara,2016,gross,other_source,60.0
Karnataka,Shimoga,2016,gross,other_source,9096.0
Karnataka,Tumkur,2016,gross,other_source,0.0
Karnataka,Udupi,2016,gross,other_source,6033.0
Karnataka,Uttar Kannad,2016,gross,other_source,15507.0
Karnataka,Yadgir,2016,gross,other_source,2828.0
Kerala,Alappuzha,2016,gross,other_source,0.0
Kerala,Ernakulam,2016,gross,other_source,0.0
Kerala,Idukki,2016,gross,other_source,0.0
Kerala,Kannur,2016,gross,other_source,0.0
Kerala,Kasaragod,2016,gross,other_source,0.0
Kerala,Kollam,2016,gross,other_source,0.0
Kerala,Kottayam,2016,gross,other_source,0.0
Kerala,Kozhikode,2016,gross,other_source,0.0
Kerala,Malappuram,2016,gross,other_source,0.0
Kerala,Palakkad,2016,gross,other_source,0.0
Kerala,Pathanamthitta,2016,gross,other_source,0.0
Kerala,Thiruvananthapuram,2016,gross,other_source,0.0
Kerala,Thrissur,2016,gross,other_source,0.0
Kerala,Wayanad,2016,gross,other_source,0.0
Madhya Pradesh,Agar Malwa,2016,gross,other_source,19085.0
Madhya Pradesh,Alirajpur,2016,gross,other_source,11134.0
Madhya Pradesh,Anuppur,2016,gross,other_source,1651.0
Madhya Pradesh,Ashoknagar,2016,gross,other_source,51821.0
Madhya Pradesh,Balaghat,2016,gross,other_source,13091.0
Madhya Pradesh,Barwani,2016,gross,other_source,31792.0
Madhya Pradesh,Betul,2016,gross,other_source,22010.0
Madhya Pradesh,Bhind,2016,gross,other_source,741.0
Madhya Pradesh,Bhopal,2016,gross,other_source,20619.0
Madhya Pradesh,Burhanpur,2016,gross,other_source,3731.0
